@name	KPS-9566
@filename-kte	kps-9566.kte
@filename-txt	VENDORS/MISC/KPS9566.TXT
@verify-against	http://www.unicode.org/Public/MAPPINGS/VENDORS/MISC/KPS9566.TXT
@cite-author	Unicode, Inc.
@cite-title	KPS 9566-2003 to Unicode
@cite-publisher	Unicode, Inc.
@cite-date	27 April 2011
@cite-url	http://www.unicode.org/Public/MAPPINGS/VENDORS/MISC/KPS9566.TXT
@cite-copyright	2011 Unicode, Inc.
@import	fragments/ascii-all.txt
0xB3C9	0xB25C
0xB3CA	0xB260
0xB3CB	0xB268
0xB3CC	0xB269
0xB3CD	0xB26D
0xB3CE	0xB2AC
0xB3CF	0xB2B0
0xB3D0	0xB2B4
0xB3D1	0xB2BC
0xB3D2	0xB2C1
0xB3D3	0xB194
0xB3D4	0xB198
0xB3D5	0xB19C
0xB3D6	0xB1A7
0xB3D7	0xB1A8
0xB3D8	0xB220
0xB3D9	0xB228
0xB3DA	0xB233
0xB3DB	0xB234
0xB3DC	0xB1B0
0xB3DD	0xB23C
0xB3DE	0xB2E4
0xB3DF	0xB2E5
0xB3E0	0xB2E8
0xB3E1	0xB2EB
0xB3E2	0xB2EC
0xB3E3	0xB2ED
0xB3E4	0xB2EE
0xB3E5	0xB2EF
0xB3E6	0xB2F2
0xB3E7	0xB2F3
0xB3E8	0xB2F4
0xB3E9	0xB2F5
0xB3EA	0xB2F7
0xB3EB	0xB2F9
0xB3EC	0xB2FA
0xB3ED	0xB2FB
0xB3EE	0xB2FE
0xB3EF	0xB2FF
0xB3F0	0xB2E6
0xB3F1	0xB2F8
0xB3F2	0xB31C
0xB3F3	0xB354
0xB3F4	0xB355
0xB3F5	0xB358
0xB3F6	0xB35B
0xB3F7	0xB35C
0xB3F8	0xB35E
0xB3F9	0xB35F
0xB3FA	0xB364
0xB3FB	0xB365
0xB3FC	0xB367
0xB3FD	0xB369
0xB3FE	0xB36B
0xB441	0xC453
0xB442	0xC454
0xB443	0xC455
0xB444	0xC456
0xB445	0xC457
0xB446	0xC459
0xB447	0xC45A
0xB448	0xC45B
0xB449	0xC45E
0xB44A	0xC45F
0xB44B	0xC460
0xB44C	0xC461
0xB44D	0xC462
0xB44E	0xC463
0xB44F	0xC44A
0xB450	0xC45C
0xB451	0xC467
0xB452	0xC469
0xB453	0xC46A
0xB454	0xC46B
0xB455	0xC46D
0xB456	0xC46E
0xB457	0xC46F
0xB458	0xC470
0xB459	0xC471
0xB45A	0xC472
0xB461	0xC473
0xB462	0xC476
0xB463	0xC477
0xB464	0xC47A
0xB465	0xC47B
0xB466	0xC47C
0xB467	0xC47D
0xB468	0xC47E
0xB469	0xC47F
0xB46A	0xC466
0xB46B	0xC478
0xB46C	0xC4D5
0xB46D	0xC4D7
0xB46E	0xC4D9
0xB46F	0xC4DA
0xB470	0xC4DB
0xB471	0xC4DC
0xB472	0xC4DD
0xB473	0xC4DE
0xB474	0xC4DF
0xB475	0xC4E0
0xB476	0xC4E1
0xB477	0xC4E2
0xB478	0xC4E3
0xB479	0xC4E4
0xB47A	0xC4E5
0xB481	0xC4E6
0xB482	0xC4EA
0xB483	0xC4EB
0xB484	0xC4EC
0xB485	0xC4ED
0xB486	0xC4EE
0xB487	0xC4EF
0xB488	0xC4D6
0xB489	0xC4E8
0xB48A	0xC4F3
0xB48B	0xC4F5
0xB48C	0xC4F6
0xB48D	0xC4F7
0xB48E	0xC4F9
0xB48F	0xC4FB
0xB490	0xC4FC
0xB491	0xC4FD
0xB492	0xC4FE
0xB493	0xC502
0xB494	0xC503
0xB495	0xC506
0xB496	0xC507
0xB497	0xC508
0xB498	0xC509
0xB499	0xC50A
0xB49A	0xC50B
0xB49B	0xC4F2
0xB49C	0xC504
0xB49D	0xC52B
0xB49E	0xC52D
0xB49F	0xC52E
0xB4A0	0xC531
0xB4A1	0xB36E
0xB4A2	0xB36F
0xB4A3	0xB356
0xB4A4	0xB368
0xB4A5	0xB38C
0xB4A6	0xB390
0xB4A7	0xB394
0xB4A8	0xB3A1
0xB4A9	0xB3A0
0xB4AA	0xB3C4
0xB4AB	0xB3C5
0xB4AC	0xB3C8
0xB4AD	0xB3CB
0xB4AE	0xB3CC
0xB4AF	0xB3CE
0xB4B0	0xB3D0
0xB4B1	0xB3D4
0xB4B2	0xB3D5
0xB4B3	0xB3D7
0xB4B4	0xB3D9
0xB4B5	0xB3DB
0xB4B6	0xB3DD
0xB4B7	0xB434
0xB4B8	0xB450
0xB4B9	0xB451
0xB4BA	0xB454
0xB4BB	0xB458
0xB4BC	0xB460
0xB4BD	0xB461
0xB4BE	0xB463
0xB4BF	0xB465
0xB4C0	0xB4C0
0xB4C1	0xB4C4
0xB4C2	0xB4C8
0xB4C3	0xB4D0
0xB4C4	0xB4D5
0xB4C5	0xB4DC
0xB4C6	0xB4DD
0xB4C7	0xB4E0
0xB4C8	0xB4E3
0xB4C9	0xB4E4
0xB4CA	0xB4E5
0xB4CB	0xB4E6
0xB4CC	0xB4E7
0xB4CD	0xB4EC
0xB4CE	0xB4ED
0xB4CF	0xB4EF
0xB4D0	0xB4F1
0xB4D1	0xB514
0xB4D2	0xB515
0xB4D3	0xB518
0xB4D4	0xB51B
0xB4D5	0xB51C
0xB4D6	0xB524
0xB4D7	0xB525
0xB4D8	0xB527
0xB4D9	0xB529
0xB4DA	0xB52A
0xB4DB	0xB52E
0xB4DC	0xB528
0xB4DD	0xB300
0xB4DE	0xB301
0xB4DF	0xB304
0xB4E0	0xB308
0xB4E1	0xB310
0xB4E2	0xB311
0xB4E3	0xB313
0xB4E4	0xB315
0xB4E5	0xB314
0xB4E6	0xB338
0xB4E7	0xB370
0xB4E8	0xB371
0xB4E9	0xB374
0xB4EA	0xB377
0xB4EB	0xB378
0xB4EC	0xB380
0xB4ED	0xB381
0xB4EE	0xB383
0xB4EF	0xB385
0xB4F0	0xB384
0xB4F1	0xB3A8
0xB4F2	0xB3AC
0xB4F3	0xB418
0xB4F4	0xB41C
0xB4F5	0xB420
0xB4F6	0xB428
0xB4F7	0xB429
0xB4F8	0xB42B
0xB4F9	0xB42D
0xB4FA	0xB42C
0xB4FB	0xB4A4
0xB4FC	0xB4A5
0xB4FD	0xB4A8
0xB4FE	0xB4AC
0xB541	0xC532
0xB542	0xC533
0xB543	0xC534
0xB544	0xC535
0xB545	0xC536
0xB546	0xC537
0xB547	0xC53A
0xB548	0xC53E
0xB549	0xC53F
0xB54A	0xC540
0xB54B	0xC541
0xB54C	0xC542
0xB54D	0xC543
0xB54E	0xC52A
0xB54F	0xC317
0xB550	0xC319
0xB551	0xC31A
0xB552	0xC31B
0xB553	0xC31D
0xB554	0xC31E
0xB555	0xC31F
0xB556	0xC320
0xB557	0xC321
0xB558	0xC322
0xB559	0xC323
0xB55A	0xC326
0xB561	0xC32A
0xB562	0xC32B
0xB563	0xC32C
0xB564	0xC32D
0xB565	0xC32E
0xB566	0xC32F
0xB567	0xC316
0xB568	0xC34D
0xB569	0xC34F
0xB56A	0xC350
0xB56B	0xC351
0xB56C	0xC352
0xB56D	0xC353
0xB56E	0xC354
0xB56F	0xC355
0xB570	0xC356
0xB571	0xC357
0xB572	0xC358
0xB573	0xC359
0xB574	0xC35A
0xB575	0xC35B
0xB576	0xC35C
0xB577	0xC35D
0xB578	0xC35E
0xB579	0xC35F
0xB57A	0xC361
0xB581	0xC362
0xB582	0xC363
0xB583	0xC364
0xB584	0xC365
0xB585	0xC366
0xB586	0xC367
0xB587	0xC34E
0xB588	0xC360
0xB589	0xC387
0xB58A	0xC389
0xB58B	0xC38A
0xB58C	0xC38B
0xB58D	0xC38D
0xB58E	0xC38E
0xB58F	0xC38F
0xB590	0xC390
0xB591	0xC391
0xB592	0xC392
0xB593	0xC393
0xB594	0xC396
0xB595	0xC397
0xB596	0xC39A
0xB597	0xC39B
0xB598	0xC39C
0xB599	0xC39D
0xB59A	0xC39E
0xB59B	0xC39F
0xB59C	0xC386
0xB59D	0xC398
0xB59E	0xC3BD
0xB59F	0xC3BF
0xB5A0	0xC3C1
0xB5A1	0xB4B4
0xB5A2	0xB4B5
0xB5A3	0xB4B7
0xB5A4	0xB4B9
0xB5A5	0xB4F8
0xB5A6	0xB4FC
0xB5A7	0xB500
0xB5A8	0xB509
0xB5A9	0xB50D
0xB5AA	0xB3E0
0xB5AB	0xB3E4
0xB5AC	0xB3E8
0xB5AD	0xB46C
0xB5AE	0xB470
0xB5AF	0xB474
0xB5B0	0xB47C
0xB5B1	0xB47F
0xB5B2	0xB480
0xB5B3	0xB3FC
0xB5B4	0xB400
0xB5B5	0xB404
0xB5B6	0xB410
0xB5B7	0xB488
0xB5B8	0xB49D
0xB5B9	0xB77C
0xB5BA	0xB77D
0xB5BB	0xB780
0xB5BC	0xB784
0xB5BD	0xB78C
0xB5BE	0xB78D
0xB5BF	0xB78F
0xB5C0	0xB791
0xB5C1	0xB792
0xB5C2	0xB796
0xB5C3	0xB797
0xB5C4	0xB790
0xB5C5	0xB7B4
0xB5C6	0xB7B5
0xB5C7	0xB7B8
0xB5C8	0xB7BC
0xB5C9	0xB7C4
0xB5CA	0xB7C5
0xB5CB	0xB7C7
0xB5CC	0xB7C9
0xB5CD	0xB7EC
0xB5CE	0xB7ED
0xB5CF	0xB7F0
0xB5D0	0xB7F4
0xB5D1	0xB7FC
0xB5D2	0xB7FD
0xB5D3	0xB7FF
0xB5D4	0xB801
0xB5D5	0xB806
0xB5D6	0xB807
0xB5D7	0xB800
0xB5D8	0xB824
0xB5D9	0xB825
0xB5DA	0xB828
0xB5DB	0xB82C
0xB5DC	0xB834
0xB5DD	0xB835
0xB5DE	0xB837
0xB5DF	0xB839
0xB5E0	0xB838
0xB5E1	0xB85C
0xB5E2	0xB85D
0xB5E3	0xB860
0xB5E4	0xB864
0xB5E5	0xB86C
0xB5E6	0xB86D
0xB5E7	0xB86F
0xB5E8	0xB871
0xB5E9	0xB876
0xB5EA	0xB8CC
0xB5EB	0xB8D0
0xB5EC	0xB8D4
0xB5ED	0xB8DC
0xB5EE	0xB8DD
0xB5EF	0xB8DF
0xB5F0	0xB8E1
0xB5F1	0xB8E8
0xB5F2	0xB8E9
0xB5F3	0xB8EC
0xB5F4	0xB8F0
0xB5F5	0xB8F8
0xB5F6	0xB8F9
0xB5F7	0xB8FB
0xB5F8	0xB8FD
0xB5F9	0xB958
0xB5FA	0xB959
0xB5FB	0xB95C
0xB5FC	0xB960
0xB5FD	0xB968
0xB5FE	0xB969
0xB641	0xC3C2
0xB642	0xC3C3
0xB643	0xC3C4
0xB644	0xC3C5
0xB645	0xC3C6
0xB646	0xC3C7
0xB647	0xC3C8
0xB648	0xC3C9
0xB649	0xC3CA
0xB64A	0xC3CB
0xB64B	0xC3CC
0xB64C	0xC3CD
0xB64D	0xC3CE
0xB64E	0xC3CF
0xB64F	0xC3D1
0xB650	0xC3D2
0xB651	0xC3D3
0xB652	0xC3D4
0xB653	0xC3D5
0xB654	0xC3D6
0xB655	0xC3D7
0xB656	0xC3BE
0xB657	0xC3D0
0xB658	0xC42F
0xB659	0xC431
0xB65A	0xC432
0xB661	0xC433
0xB662	0xC435
0xB663	0xC436
0xB664	0xC437
0xB665	0xC438
0xB666	0xC439
0xB667	0xC43A
0xB668	0xC43B
0xB669	0xC43E
0xB66A	0xC43F
0xB66B	0xC441
0xB66C	0xC442
0xB66D	0xC443
0xB66E	0xC444
0xB66F	0xC445
0xB670	0xC446
0xB671	0xC447
0xB672	0xC42E
0xB673	0xC4B9
0xB674	0xC4BB
0xB675	0xC4BD
0xB676	0xC4BE
0xB677	0xC4BF
0xB678	0xC4C0
0xB679	0xC4C1
0xB67A	0xC4C2
0xB681	0xC4C3
0xB682	0xC4C4
0xB683	0xC4C5
0xB684	0xC4C6
0xB685	0xC4C7
0xB686	0xC4C8
0xB687	0xC4C9
0xB688	0xC4CA
0xB689	0xC4CB
0xB68A	0xC4CD
0xB68B	0xC4CE
0xB68C	0xC4CF
0xB68D	0xC4D0
0xB68E	0xC4D1
0xB68F	0xC4D2
0xB690	0xC4D3
0xB691	0xC4BA
0xB692	0xC4CC
0xB693	0xC50D
0xB694	0xC50F
0xB695	0xC511
0xB696	0xC512
0xB697	0xC513
0xB698	0xC515
0xB699	0xC516
0xB69A	0xC517
0xB69B	0xC518
0xB69C	0xC519
0xB69D	0xC51A
0xB69E	0xC51B
0xB69F	0xC51D
0xB6A0	0xC51E
0xB6A1	0xB96B
0xB6A2	0xB96D
0xB6A3	0xB974
0xB6A4	0xB975
0xB6A5	0xB978
0xB6A6	0xB97C
0xB6A7	0xB984
0xB6A8	0xB985
0xB6A9	0xB987
0xB6AA	0xB989
0xB6AB	0xB98A
0xB6AC	0xB98D
0xB6AD	0xB98E
0xB6AE	0xB9AC
0xB6AF	0xB9AD
0xB6B0	0xB9B0
0xB6B1	0xB9B4
0xB6B2	0xB9BC
0xB6B3	0xB9BD
0xB6B4	0xB9BF
0xB6B5	0xB9C1
0xB6B6	0xB9C6
0xB6B7	0xB798
0xB6B8	0xB799
0xB6B9	0xB79C
0xB6BA	0xB7A0
0xB6BB	0xB7A8
0xB6BC	0xB7A9
0xB6BD	0xB7AB
0xB6BE	0xB7AD
0xB6BF	0xB7AC
0xB6C0	0xB7D0
0xB6C1	0xB808
0xB6C2	0xB809
0xB6C3	0xB80C
0xB6C4	0xB810
0xB6C5	0xB818
0xB6C6	0xB819
0xB6C7	0xB81B
0xB6C8	0xB81D
0xB6C9	0xB81C
0xB6CA	0xB840
0xB6CB	0xB844
0xB6CC	0xB848
0xB6CD	0xB851
0xB6CE	0xB853
0xB6CF	0xB8B0
0xB6D0	0xB8B4
0xB6D1	0xB8B8
0xB6D2	0xB8C0
0xB6D3	0xB8C1
0xB6D4	0xB8C3
0xB6D5	0xB8C5
0xB6D6	0xB8C4
0xB6D7	0xB93C
0xB6D8	0xB93D
0xB6D9	0xB940
0xB6DA	0xB944
0xB6DB	0xB94C
0xB6DC	0xB94F
0xB6DD	0xB951
0xB6DE	0xB990
0xB6DF	0xB994
0xB6E0	0xB998
0xB6E1	0xB9A0
0xB6E2	0xB878
0xB6E3	0xB87C
0xB6E4	0xB889
0xB6E5	0xB88D
0xB6E6	0xB904
0xB6E7	0xB918
0xB6E8	0xB894
0xB6E9	0xB8A8
0xB6EA	0xB920
0xB6EB	0xB9C8
0xB6EC	0xB9C9
0xB6ED	0xB9CC
0xB6EE	0xB9CE
0xB6EF	0xB9CF
0xB6F0	0xB9D0
0xB6F1	0xB9D1
0xB6F2	0xB9D2
0xB6F3	0xB9D8
0xB6F4	0xB9D9
0xB6F5	0xB9DB
0xB6F6	0xB9DD
0xB6F7	0xB9DE
0xB6F8	0xB9DF
0xB6F9	0xB9E1
0xB6FA	0xB9E3
0xB6FB	0xBA00
0xB6FC	0xBA01
0xB6FD	0xBA04
0xB6FE	0xBA08
0xB741	0xC51F
0xB742	0xC521
0xB743	0xC522
0xB744	0xC523
0xB745	0xC524
0xB746	0xC525
0xB747	0xC526
0xB748	0xC527
0xB749	0xC50E
0xB74A	0xC520
0xB74B	0xC3F7
0xB74C	0xC3F9
0xB74D	0xC3FA
0xB74E	0xC3FB
0xB74F	0xC3FD
0xB750	0xC3FE
0xB751	0xC3FF
0xB752	0xC400
0xB753	0xC401
0xB754	0xC402
0xB755	0xC403
0xB756	0xC404
0xB757	0xC405
0xB758	0xC406
0xB759	0xC40A
0xB75A	0xC40B
0xB761	0xC40C
0xB762	0xC40D
0xB763	0xC40E
0xB764	0xC40F
0xB765	0xC3F6
0xB766	0xC481
0xB767	0xC483
0xB768	0xC484
0xB769	0xC485
0xB76A	0xC486
0xB76B	0xC487
0xB76C	0xC488
0xB76D	0xC489
0xB76E	0xC48A
0xB76F	0xC48B
0xB770	0xC48C
0xB771	0xC48D
0xB772	0xC48E
0xB773	0xC48F
0xB774	0xC490
0xB775	0xC491
0xB776	0xC492
0xB777	0xC493
0xB778	0xC495
0xB779	0xC496
0xB77A	0xC497
0xB781	0xC498
0xB782	0xC499
0xB783	0xC49A
0xB784	0xC49B
0xB785	0xC482
0xB786	0xC413
0xB787	0xC414
0xB788	0xC415
0xB789	0xC416
0xB78A	0xC417
0xB78B	0xC418
0xB78C	0xC419
0xB78D	0xC41A
0xB78E	0xC41B
0xB78F	0xC41C
0xB790	0xC41D
0xB791	0xC41E
0xB792	0xC41F
0xB793	0xC420
0xB794	0xC421
0xB795	0xC422
0xB796	0xC423
0xB797	0xC425
0xB798	0xC426
0xB799	0xC427
0xB79A	0xC428
0xB79B	0xC429
0xB79C	0xC42A
0xB79D	0xC42B
0xB79E	0xC412
0xB79F	0xC49D
0xB7A0	0xC49F
0xB7A1	0xBA10
0xB7A2	0xBA15
0xB7A3	0xBA38
0xB7A4	0xBA39
0xB7A5	0xBA3C
0xB7A6	0xBA40
0xB7A7	0xBA41
0xB7A8	0xBA42
0xB7A9	0xBA48
0xB7AA	0xBA49
0xB7AB	0xBA4B
0xB7AC	0xBA4D
0xB7AD	0xBA4E
0xB7AE	0xBA53
0xB7AF	0xBA4C
0xB7B0	0xBA70
0xB7B1	0xBA71
0xB7B2	0xBA74
0xB7B3	0xBA78
0xB7B4	0xBA80
0xB7B5	0xBA81
0xB7B6	0xBA83
0xB7B7	0xBA85
0xB7B8	0xBA87
0xB7B9	0xBA84
0xB7BA	0xBAA8
0xB7BB	0xBAA9
0xB7BC	0xBAAB
0xB7BD	0xBAAC
0xB7BE	0xBAAF
0xB7BF	0xBAB0
0xB7C0	0xBAB2
0xB7C1	0xBAB8
0xB7C2	0xBAB9
0xB7C3	0xBABB
0xB7C4	0xBABD
0xB7C5	0xBAC3
0xB7C6	0xBB18
0xB7C7	0xBB1C
0xB7C8	0xBB20
0xB7C9	0xBB29
0xB7CA	0xBB2B
0xB7CB	0xBB34
0xB7CC	0xBB35
0xB7CD	0xBB38
0xB7CE	0xBB3B
0xB7CF	0xBB3C
0xB7D0	0xBB3D
0xB7D1	0xBB3E
0xB7D2	0xBB44
0xB7D3	0xBB45
0xB7D4	0xBB47
0xB7D5	0xBB49
0xB7D6	0xBB4D
0xB7D7	0xBB4F
0xB7D8	0xBB36
0xB7D9	0xBBA4
0xB7DA	0xBBA5
0xB7DB	0xBBA8
0xB7DC	0xBBAC
0xB7DD	0xBBB4
0xB7DE	0xBBB7
0xB7DF	0xBBB9
0xB7E0	0xBBC0
0xB7E1	0xBBC4
0xB7E2	0xBBC8
0xB7E3	0xBBD0
0xB7E4	0xBBD1
0xB7E5	0xBBD3
0xB7E6	0xBBD5
0xB7E7	0xBBF8
0xB7E8	0xBBF9
0xB7E9	0xBBFC
0xB7EA	0xBBFF
0xB7EB	0xBC00
0xB7EC	0xBC02
0xB7ED	0xBC08
0xB7EE	0xBC09
0xB7EF	0xBC0B
0xB7F0	0xBC0D
0xB7F1	0xBC0F
0xB7F2	0xBC11
0xB7F3	0xBC0C
0xB7F4	0xB9E4
0xB7F5	0xB9E5
0xB7F6	0xB9E8
0xB7F7	0xB9EC
0xB7F8	0xB9F4
0xB7F9	0xB9F5
0xB7FA	0xB9F7
0xB7FB	0xB9F9
0xB7FC	0xB9FA
0xB7FD	0xB9F8
0xB7FE	0xBA1C
0xB841	0xC4A1
0xB842	0xC4A2
0xB843	0xC4A3
0xB844	0xC4A4
0xB845	0xC4A5
0xB846	0xC4A6
0xB847	0xC4A7
0xB848	0xC4A8
0xB849	0xC4A9
0xB84A	0xC4AA
0xB84B	0xC4AB
0xB84C	0xC4AC
0xB84D	0xC4AE
0xB84E	0xC4AF
0xB84F	0xC4B1
0xB850	0xC4B2
0xB851	0xC4B3
0xB852	0xC4B4
0xB853	0xC4B5
0xB854	0xC4B6
0xB855	0xC4B7
0xB856	0xC49E
0xB857	0xC4B0
0xB858	0xC9DF
0xB859	0xC9E1
0xB85A	0xC9E3
0xB861	0xC9E5
0xB862	0xC9E6
0xB863	0xC9E8
0xB864	0xC9E9
0xB865	0xC9EA
0xB866	0xC9EB
0xB867	0xC9EE
0xB868	0xC9F2
0xB869	0xC9F3
0xB86A	0xC9F4
0xB86B	0xC9F5
0xB86C	0xC9F6
0xB86D	0xC9F7
0xB86E	0xC9DE
0xB86F	0xCA15
0xB870	0xCA17
0xB871	0xCA19
0xB872	0xCA1A
0xB873	0xCA1B
0xB874	0xCA1C
0xB875	0xCA1D
0xB876	0xCA1E
0xB877	0xCA1F
0xB878	0xCA20
0xB879	0xCA21
0xB87A	0xCA22
0xB881	0xCA23
0xB882	0xCA25
0xB883	0xCA26
0xB884	0xCA27
0xB885	0xCA2A
0xB886	0xCA2B
0xB887	0xCA2C
0xB888	0xCA2D
0xB889	0xCA2E
0xB88A	0xCA2F
0xB88B	0xCA16
0xB88C	0xCA28
0xB88D	0xCA4F
0xB88E	0xCA51
0xB88F	0xCA52
0xB890	0xCA53
0xB891	0xCA55
0xB892	0xCA56
0xB893	0xCA58
0xB894	0xCA59
0xB895	0xCA5A
0xB896	0xCA5B
0xB897	0xCA5E
0xB898	0xCA62
0xB899	0xCA63
0xB89A	0xCA64
0xB89B	0xCA65
0xB89C	0xCA66
0xB89D	0xCA67
0xB89E	0xCA4E
0xB89F	0xCA85
0xB8A0	0xCA87
0xB8A1	0xBA54
0xB8A2	0xBA55
0xB8A3	0xBA58
0xB8A4	0xBA5C
0xB8A5	0xBA64
0xB8A6	0xBA65
0xB8A7	0xBA67
0xB8A8	0xBA69
0xB8A9	0xBA68
0xB8AA	0xBA8C
0xB8AB	0xBA90
0xB8AC	0xBAFC
0xB8AD	0xBB00
0xB8AE	0xBB04
0xB8AF	0xBB0C
0xB8B0	0xBB0D
0xB8B1	0xBB0F
0xB8B2	0xBB11
0xB8B3	0xBB88
0xB8B4	0xBB8C
0xB8B5	0xBB90
0xB8B6	0xBBDC
0xB8B7	0xBBE0
0xB8B8	0xBBEC
0xB8B9	0xBAC4
0xB8BA	0xBAC8
0xB8BB	0xBAD9
0xB8BC	0xBAD8
0xB8BD	0xBB50
0xB8BE	0xBB54
0xB8BF	0xBB58
0xB8C0	0xBB60
0xB8C1	0xBB61
0xB8C2	0xBB63
0xB8C3	0xBB64
0xB8C4	0xBAE0
0xB8C5	0xBB6C
0xB8C6	0xBC14
0xB8C7	0xBC15
0xB8C8	0xBC17
0xB8C9	0xBC18
0xB8CA	0xBC1B
0xB8CB	0xBC1C
0xB8CC	0xBC1D
0xB8CD	0xBC1E
0xB8CE	0xBC1F
0xB8CF	0xBC24
0xB8D0	0xBC25
0xB8D1	0xBC27
0xB8D2	0xBC29
0xB8D3	0xBC2D
0xB8D4	0xBC16
0xB8D5	0xBC4C
0xB8D6	0xBC4D
0xB8D7	0xBC50
0xB8D8	0xBC5C
0xB8D9	0xBC5D
0xB8DA	0xBC84
0xB8DB	0xBC85
0xB8DC	0xBC88
0xB8DD	0xBC8B
0xB8DE	0xBC8C
0xB8DF	0xBC8D
0xB8E0	0xBC8E
0xB8E1	0xBC94
0xB8E2	0xBC95
0xB8E3	0xBC97
0xB8E4	0xBC99
0xB8E5	0xBC9A
0xB8E6	0xBC9C
0xB8E7	0xBC98
0xB8E8	0xBCBC
0xB8E9	0xBCBD
0xB8EA	0xBCC0
0xB8EB	0xBCC4
0xB8EC	0xBCCC
0xB8ED	0xBCCD
0xB8EE	0xBCCF
0xB8EF	0xBCD1
0xB8F0	0xBCD3
0xB8F1	0xBCD5
0xB8F2	0xBCD0
0xB8F3	0xBCF4
0xB8F4	0xBCF5
0xB8F5	0xBCF8
0xB8F6	0xBCFC
0xB8F7	0xBD04
0xB8F8	0xBD05
0xB8F9	0xBD07
0xB8FA	0xBD09
0xB8FB	0xBD0F
0xB8FC	0xBCF6
0xB8FD	0xBD64
0xB8FE	0xBD68
0xB941	0xCA88
0xB942	0xCA89
0xB943	0xCA8A
0xB944	0xCA8B
0xB945	0xCA8C
0xB946	0xCA8D
0xB947	0xCA8E
0xB948	0xCA8F
0xB949	0xCA90
0xB94A	0xCA91
0xB94B	0xCA92
0xB94C	0xCA93
0xB94D	0xCA94
0xB94E	0xCA95
0xB94F	0xCA96
0xB950	0xCA97
0xB951	0xCA99
0xB952	0xCA9A
0xB953	0xCA9B
0xB954	0xCA9C
0xB955	0xCA9D
0xB956	0xCA9E
0xB957	0xCA9F
0xB958	0xCA86
0xB959	0xCABF
0xB95A	0xCAC1
0xB961	0xCAC2
0xB962	0xCAC3
0xB963	0xCAC5
0xB964	0xCAC6
0xB965	0xCAC7
0xB966	0xCAC8
0xB967	0xCAC9
0xB968	0xCACA
0xB969	0xCACB
0xB96A	0xCACE
0xB96B	0xCAD4
0xB96C	0xCAD5
0xB96D	0xCAD6
0xB96E	0xCABE
0xB96F	0xCAD0
0xB970	0xCB2D
0xB971	0xCB2F
0xB972	0xCB31
0xB973	0xCB32
0xB974	0xCB33
0xB975	0xCB34
0xB976	0xCB35
0xB977	0xCB36
0xB978	0xCB37
0xB979	0xCB38
0xB97A	0xCB39
0xB981	0xCB3A
0xB982	0xCB3B
0xB983	0xCB3D
0xB984	0xCB3E
0xB985	0xCB3F
0xB986	0xCB42
0xB987	0xCB43
0xB988	0xCB44
0xB989	0xCB45
0xB98A	0xCB46
0xB98B	0xCB47
0xB98C	0xCB2E
0xB98D	0xCB40
0xB98E	0xCB4B
0xB98F	0xCB4D
0xB990	0xCB4E
0xB991	0xCB4F
0xB992	0xCB51
0xB993	0xCB52
0xB994	0xCB53
0xB995	0xCB54
0xB996	0xCB55
0xB997	0xCB56
0xB998	0xCB57
0xB999	0xCB5A
0xB99A	0xCB5E
0xB99B	0xCB5F
0xB99C	0xCB60
0xB99D	0xCB61
0xB99E	0xCB62
0xB99F	0xCB63
0xB9A0	0xCB4A
0xB9A1	0xBD6C
0xB9A2	0xBD80
0xB9A3	0xBD81
0xB9A4	0xBD84
0xB9A5	0xBD87
0xB9A6	0xBD88
0xB9A7	0xBD89
0xB9A8	0xBD8A
0xB9A9	0xBD90
0xB9AA	0xBD91
0xB9AB	0xBD93
0xB9AC	0xBD95
0xB9AD	0xBD99
0xB9AE	0xBD9A
0xB9AF	0xBDF0
0xB9B0	0xBDF4
0xB9B1	0xBDF8
0xB9B2	0xBE00
0xB9B3	0xBE01
0xB9B4	0xBE03
0xB9B5	0xBE05
0xB9B6	0xBE0C
0xB9B7	0xBE0D
0xB9B8	0xBE10
0xB9B9	0xBE14
0xB9BA	0xBE1C
0xB9BB	0xBE1D
0xB9BC	0xBE1F
0xB9BD	0xBE21
0xB9BE	0xBE44
0xB9BF	0xBE45
0xB9C0	0xBE48
0xB9C1	0xBE4C
0xB9C2	0xBE4E
0xB9C3	0xBE54
0xB9C4	0xBE55
0xB9C5	0xBE57
0xB9C6	0xBE59
0xB9C7	0xBE5A
0xB9C8	0xBE5B
0xB9C9	0xBC30
0xB9CA	0xBC31
0xB9CB	0xBC34
0xB9CC	0xBC37
0xB9CD	0xBC38
0xB9CE	0xBC40
0xB9CF	0xBC41
0xB9D0	0xBC43
0xB9D1	0xBC45
0xB9D2	0xBC49
0xB9D3	0xBC44
0xB9D4	0xBC68
0xB9D5	0xBCA0
0xB9D6	0xBCA1
0xB9D7	0xBCA4
0xB9D8	0xBCA7
0xB9D9	0xBCA8
0xB9DA	0xBCB0
0xB9DB	0xBCB1
0xB9DC	0xBCB3
0xB9DD	0xBCB5
0xB9DE	0xBCB4
0xB9DF	0xBCD8
0xB9E0	0xBCDC
0xB9E1	0xBD48
0xB9E2	0xBD49
0xB9E3	0xBD4C
0xB9E4	0xBD50
0xB9E5	0xBD58
0xB9E6	0xBD59
0xB9E7	0xBD5C
0xB9E8	0xBDD4
0xB9E9	0xBDD5
0xB9EA	0xBDD8
0xB9EB	0xBDDC
0xB9EC	0xBDE9
0xB9ED	0xBE28
0xB9EE	0xBE2C
