@name	CNS 11643
@alias	CNS 11643-1986
@filename-kte	cns-11643.kte
@filename-txt	OBSOLETE/EASTASIA/OTHER/CNS11643.TXT
@verify-against	http://www.unicode.org/Public/MAPPINGS/OBSOLETE/EASTASIA/OTHER/CNS11643.TXT
@cite-author	Unicode, Inc.
@cite-title	CNS 11643-1986 to Unicode table (complete)
@cite-publisher	Unicode, Inc.
@cite-date	21 Oct 1994
@cite-url	http://www.unicode.org/Public/MAPPINGS/OBSOLETE/EASTASIA/OTHER/CNS11643.TXT
@cite-copyright	1991-1994 Unicode, Inc.
0x024728	0x8450
0x024729	0x870B
0x02472A	0x8704
0x02472B	0x86F7
0x02472C	0x870C
0x02472D	0x86FA
0x02472E	0x86D6
0x02472F	0x86F5
0x024730	0x874D
0x024731	0x86F8
0x024732	0x870E
0x024733	0x8709
0x024734	0x8701
0x024735	0x86F6
0x024736	0x870D
0x024737	0x8705
0x024738	0x88D6
0x024739	0x88CB
0x02473A	0x88CD
0x02473B	0x88CE
0x02473C	0x88DE
0x02473D	0x88DB
0x02473E	0x88DA
0x02473F	0x88CC
0x024740	0x88D0
0x024741	0x8985
0x024742	0x899B
0x024743	0x89DF
0x024744	0x89E5
0x024745	0x89E4
0x024746	0x89E1
0x024747	0x89E0
0x024748	0x89E2
0x024749	0x89DC
0x02474A	0x89E6
0x02474B	0x8A76
0x02474C	0x8A86
0x02474D	0x8A7F
0x02474E	0x8A61
0x02474F	0x8A3F
0x024750	0x8A77
0x024751	0x8A82
0x024752	0x8A84
0x024753	0x8A75
0x024754	0x8A83
0x024755	0x8A81
0x024756	0x8A74
0x024757	0x8A7A
0x024758	0x8C3C
0x024759	0x8C4B
0x02475A	0x8C4A
0x02475B	0x8C65
0x02475C	0x8C64
0x02475D	0x8C66
0x02475E	0x8C86
0x02475F	0x8C84
0x024760	0x8C85
0x024761	0x8CCC
0x024762	0x8D68
0x024763	0x8D69
0x024764	0x8D91
0x024765	0x8D8C
0x024766	0x8D8E
0x024767	0x8D8F
0x024768	0x8D8D
0x024769	0x8D93
0x02476A	0x8D94
0x02476B	0x8D90
0x02476C	0x8D92
0x02476D	0x8DF0
0x02476E	0x8DE0
0x02476F	0x8DEC
0x024770	0x8DF1
0x024771	0x8DEE
0x024772	0x8DD0
0x024773	0x8DE9
0x024774	0x8DE3
0x024775	0x8DE2
0x024776	0x8DE7
0x024777	0x8DF2
0x024778	0x8DEB
0x024779	0x8DF4
0x02477A	0x8F06
0x02477B	0x8EFF
0x02477C	0x8F01
0x02477D	0x8F00
0x02477E	0x8F05
0x024821	0x8F07
0x024822	0x8F08
0x024823	0x8F02
0x024824	0x8F0B
0x024825	0x9052
0x024826	0x903F
0x024827	0x9044
0x024828	0x9049
0x024829	0x903D
0x02482A	0x9110
0x02482B	0x910D
0x02482C	0x910F
0x02482D	0x9111
0x02482E	0x9116
0x02482F	0x9114
0x024830	0x910B
0x024831	0x910E
0x024832	0x916E
0x024833	0x916F
0x024834	0x9248
0x024835	0x9252
0x024836	0x9230
0x024837	0x923A
0x024838	0x9266
0x024839	0x9233
0x02483A	0x9265
0x02483B	0x925E
0x02483C	0x9283
0x02483D	0x922E
0x02483E	0x924A
0x02483F	0x9246
0x024840	0x926D
0x024841	0x926C
0x024842	0x924F
0x024843	0x9260
0x024844	0x9267
0x024845	0x926F
0x024846	0x9236
0x024847	0x9261
0x024848	0x9270
0x024849	0x9231
0x02484A	0x9254
0x02484B	0x9263
0x02484C	0x9250
0x02484D	0x9272
0x02484E	0x924E
0x02484F	0x9253
0x024850	0x924C
0x024851	0x9256
0x024852	0x9232
0x024853	0x959F
0x024854	0x959C
0x024855	0x959E
0x024856	0x959B
0x024857	0x9692
0x024858	0x9693
0x024859	0x9691
0x02485A	0x9697
0x02485B	0x96CE
0x02485C	0x96FA
0x02485D	0x96FD
0x02485E	0x96F8
0x02485F	0x96F5
0x024860	0x9773
0x024861	0x9777
0x024862	0x9778
0x024863	0x9772
0x024864	0x980F
0x024865	0x980D
0x024866	0x980E
0x024867	0x98AC
0x024868	0x98F6
0x024869	0x98F9
0x02486A	0x99AF
0x02486B	0x99B2
0x02486C	0x99B0
0x02486D	0x99B5
0x02486E	0x9AAD
0x02486F	0x9AAB
0x024870	0x9B5B
0x024871	0x9CEA
0x024872	0x9CED
0x024873	0x9CE7
0x024874	0x9E80
0x024875	0x9EFD
0x024876	0x50E6
0x024877	0x50D4
0x024878	0x50D7
0x024879	0x50E8
0x02487A	0x50F3
0x02487B	0x50DB
0x02487C	0x50EA
0x02487D	0x50DD
0x02487E	0x50E4
0x024921	0x50D3
0x024922	0x50EC
0x024923	0x50F0
0x024924	0x50EF
0x024925	0x50E3
0x024926	0x50E0
0x024927	0x51D8
0x024928	0x5280
0x024929	0x5281
0x02492A	0x52E9
0x02492B	0x52EB
0x02492C	0x5330
0x02492D	0x53AC
0x02492E	0x5627
0x02492F	0x5615
0x024930	0x560C
0x024931	0x5612
0x024932	0x55FC
0x024933	0x560F
0x024934	0x561C
0x024935	0x5601
0x024936	0x5613
0x024937	0x5602
0x024938	0x55FA
0x024939	0x561D
0x02493A	0x5604
0x02493B	0x55FF
0x02493C	0x55F9
0x02493D	0x5889
0x02493E	0x587C
0x02493F	0x5890
0x024940	0x5898
0x024941	0x5886
0x024942	0x5881
0x024943	0x587F
0x024944	0x5874
0x024945	0x588B
0x024946	0x587A
0x024947	0x5887
0x024948	0x5891
0x024949	0x588E
0x02494A	0x5876
0x02494B	0x5882
0x02494C	0x5888
0x02494D	0x587B
0x02494E	0x5894
0x02494F	0x588F
0x024950	0x58FE
0x024951	0x596B
0x024952	0x5ADC
0x024953	0x5AEE
0x024954	0x5AE5
0x024955	0x5AD5
0x024956	0x5AEA
0x024957	0x5ADA
0x024958	0x5AED
0x024959	0x5AEB
0x02495A	0x5AF3
0x02495B	0x5AE2
0x02495C	0x5AE0
0x02495D	0x5ADB
0x02495E	0x5AEC
0x02495F	0x5ADE
0x024960	0x5ADD
0x024961	0x5AD9
0x024962	0x5AE8
0x024963	0x5ADF
0x024964	0x5B77
0x024965	0x5BE0
0x024966	0x5BE3
0x024967	0x5C63
0x024968	0x5D82
0x024969	0x5D80
0x02496A	0x5D7D
0x02496B	0x5D86
0x02496C	0x5D7A
0x02496D	0x5D81
0x02496E	0x5D77
0x02496F	0x5D8A
0x024970	0x5D89
0x024971	0x5D88
0x024972	0x5D7E
0x024973	0x5D7C
0x024974	0x5D8D
0x024975	0x5D79
0x024976	0x5D7F
0x024977	0x5E58
0x024978	0x5E59
0x024979	0x5E53
0x02497A	0x5ED8
0x02497B	0x5ED1
0x02497C	0x5ED7
0x02497D	0x5ECE
0x02497E	0x5EDC
0x024A21	0x5ED5
0x024A22	0x5ED9
0x024A23	0x5ED2
0x024A24	0x5ED4
0x024A25	0x5F44
0x024A26	0x5F43
0x024A27	0x5F6F
0x024A28	0x5FB6
0x024A29	0x612C
0x024A2A	0x6128
0x024A2B	0x6141
0x024A2C	0x615E
0x024A2D	0x6171
0x024A2E	0x6173
0x024A2F	0x6152
0x024A30	0x6153
0x024A31	0x6172
0x024A32	0x616C
0x024A33	0x6180
0x024A34	0x6174
0x024A35	0x6154
0x024A36	0x617A
0x024A37	0x615B
0x024A38	0x6165
0x024A39	0x613B
0x024A3A	0x616A
0x024A3B	0x6161
0x024A3C	0x6156
0x024A3D	0x6229
0x024A3E	0x6227
0x024A3F	0x622B
0x024A40	0x642B
0x024A41	0x644D
0x024A42	0x645B
0x024A43	0x645D
0x024A44	0x6474
0x024A45	0x6476
0x024A46	0x6472
0x024A47	0x6473
0x024A48	0x647D
0x024A49	0x6475
0x024A4A	0x6466
0x024A4B	0x64A6
0x024A4C	0x644E
0x024A4D	0x6482
0x024A4E	0x645E
0x024A4F	0x645C
0x024A50	0x644B
0x024A51	0x6453
0x024A52	0x6460
0x024A53	0x6450
0x024A54	0x647F
0x024A55	0x643F
0x024A56	0x646C
0x024A57	0x646B
0x024A58	0x6459
0x024A59	0x6465
0x024A5A	0x6477
0x024A5B	0x6573
0x024A5C	0x65A0
0x024A5D	0x66A1
0x024A5E	0x66A0
0x024A5F	0x669F
0x024A60	0x6705
0x024A61	0x6704
0x024A62	0x6722
0x024A63	0x69B1
0x024A64	0x69B6
0x024A65	0x69C9
0x024A66	0x69A0
0x024A67	0x69CE
0x024A68	0x6996
0x024A69	0x69B0
0x024A6A	0x69AC
0x024A6B	0x69BC
0x024A6C	0x6991
0x024A6D	0x6999
0x024A6E	0x698E
0x024A6F	0x69A7
0x024A70	0x698D
0x024A71	0x69A9
0x024A72	0x69BE
0x024A73	0x69AF
0x024A74	0x69BF
0x024A75	0x69C4
0x024A76	0x69BD
0x024A77	0x69A4
0x024A78	0x69D4
0x024A79	0x69B9
0x024A7A	0x69CA
0x024A7B	0x699A
0x024A7C	0x69CF
0x024A7D	0x69B3
0x024A7E	0x6993
0x024B21	0x69AA
0x024B22	0x69A1
0x024B23	0x699E
0x024B24	0x69D9
0x024B25	0x6997
0x024B26	0x6990
0x024B27	0x69C2
0x024B28	0x69B5
0x024B29	0x69A5
0x024B2A	0x69C6
0x024B2B	0x6B4A
0x024B2C	0x6B4D
0x024B2D	0x6B4B
0x024B2E	0x6B9E
0x024B2F	0x6B9F
0x024B30	0x6BA0
0x024B31	0x6BC3
0x024B32	0x6BC4
0x024B33	0x6BFE
0x024B34	0x6ECE
0x024B35	0x6EF5
0x024B36	0x6EF1
0x024B37	0x6F03
0x024B38	0x6F25
0x024B39	0x6EF8
0x024B3A	0x6F37
0x024B3B	0x6EFB
0x024B3C	0x6F2E
0x024B3D	0x6F09
0x024B3E	0x6F4E
0x024B3F	0x6F19
0x024B40	0x6F1A
0x024B41	0x6F27
0x024B42	0x6F18
0x024B43	0x6F3B
0x024B44	0x6F12
0x024B45	0x6EED
0x024B46	0x6F0A
0x024B47	0x6F36
0x024B48	0x6F73
0x024B49	0x6EF9
0x024B4A	0x6EEE
0x024B4B	0x6F2D
0x024B4C	0x6F40
0x024B4D	0x6F30
0x024B4E	0x6F3C
0x024B4F	0x6F35
0x024B50	0x6EEB
0x024B51	0x6F07
0x024B52	0x6F0E
0x024B53	0x6F43
0x024B54	0x6F05
0x024B55	0x6EFD
0x024B56	0x6EF6
0x024B57	0x6F39
0x024B58	0x6F1C
0x024B59	0x6EFC
0x024B5A	0x6F3A
0x024B5B	0x6F1F
0x024B5C	0x6F0D
0x024B5D	0x6F1E
0x024B5E	0x6F08
0x024B5F	0x6F21
0x024B60	0x7187
0x024B61	0x7190
0x024B62	0x7189
0x024B63	0x7180
0x024B64	0x7185
0x024B65	0x7182
0x024B66	0x718F
0x024B67	0x717B
0x024B68	0x7186
0x024B69	0x7181
0x024B6A	0x7197
0x024B6B	0x7244
0x024B6C	0x7253
0x024B6D	0x7297
0x024B6E	0x7295
0x024B6F	0x7293
0x024B70	0x7343
0x024B71	0x734D
0x024B72	0x7351
0x024B73	0x734C
0x024B74	0x7462
0x024B75	0x7473
0x024B76	0x7471
0x024B77	0x7475
0x024B78	0x7472
0x024B79	0x7467
0x024B7A	0x746E
0x024B7B	0x7500
0x024B7C	0x7502
0x024B7D	0x7503
0x024B7E	0x757D
0x024C21	0x7590
0x024C22	0x7616
0x024C23	0x7608
0x024C24	0x760C
0x024C25	0x7615
0x024C26	0x7611
0x024C27	0x760A
0x024C28	0x7614
0x024C29	0x76B8
0x024C2A	0x7781
0x024C2B	0x777C
0x024C2C	0x7785
0x024C2D	0x7782
0x024C2E	0x776E
0x024C2F	0x7780
0x024C30	0x776F
0x024C31	0x777E
0x024C32	0x7783
0x024C33	0x78B2
0x024C34	0x78AA
0x024C35	0x78B4
0x024C36	0x78AD
0x024C37	0x78A8
0x024C38	0x787E
0x024C39	0x78AB
0x024C3A	0x789E
0x024C3B	0x78A5
0x024C3C	0x78A0
0x024C3D	0x78AC
0x024C3E	0x78A2
0x024C3F	0x78A4
0x024C40	0x7998
0x024C41	0x798A
0x024C42	0x798B
0x024C43	0x7996
0x024C44	0x7995
0x024C45	0x7994
0x024C46	0x7993
0x024C47	0x7997
0x024C48	0x7988
0x024C49	0x7992
0x024C4A	0x7990
0x024C4B	0x7A2B
0x024C4C	0x7A4A
0x024C4D	0x7A30
0x024C4E	0x7A2F
0x024C4F	0x7A28
0x024C50	0x7A26
0x024C51	0x7AA8
0x024C52	0x7AAB
0x024C53	0x7AAC
0x024C54	0x7AEE
0x024C55	0x7B88
0x024C56	0x7B9C
0x024C57	0x7B8A
0x024C58	0x7B91
0x024C59	0x7B90
0x024C5A	0x7B96
0x024C5B	0x7B8D
0x024C5C	0x7B8C
0x024C5D	0x7B9B
0x024C5E	0x7B8E
0x024C5F	0x7B85
0x024C60	0x7B98
0x024C61	0x5284
0x024C62	0x7B99
0x024C63	0x7BA4
0x024C64	0x7B82
0x024C65	0x7CBB
0x024C66	0x7CBF
0x024C67	0x7CBC
0x024C68	0x7CBA
0x024C69	0x7DA7
0x024C6A	0x7DB7
0x024C6B	0x7DC2
0x024C6C	0x7DA3
0x024C6D	0x7DAA
0x024C6E	0x7DC1
0x024C6F	0x7DC0
0x024C70	0x7DC5
0x024C71	0x7D9D
0x024C72	0x7DCE
0x024C73	0x7DC4
0x024C74	0x7DC6
0x024C75	0x7DCB
0x024C76	0x7DCC
0x024C77	0x7DAF
0x024C78	0x7DB9
0x024C79	0x7D96
0x024C7A	0x7DBC
0x024C7B	0x7D9F
0x024C7C	0x7DA6
0x024C7D	0x7DAE
0x024C7E	0x7DA9
0x024D21	0x7DA1
0x024D22	0x7DC9
0x024D23	0x7F73
0x024D24	0x7FE2
0x024D25	0x7FE3
0x024D26	0x7FE5
0x024D27	0x7FDE
0x024D28	0x8024
0x024D29	0x805D
0x024D2A	0x805C
0x024D2B	0x8189
0x024D2C	0x8186
0x024D2D	0x8183
0x024D2E	0x8187
0x024D2F	0x818D
0x024D30	0x818C
0x024D31	0x818B
0x024D32	0x8215
0x024D33	0x8497
0x024D34	0x84A4
0x024D35	0x84A1
0x024D36	0x849F
0x024D37	0x84BA
0x024D38	0x84CE
0x024D39	0x84C2
0x024D3A	0x84AC
0x024D3B	0x84AE
0x024D3C	0x84AB
0x024D3D	0x84B9
0x024D3E	0x84B4
0x024D3F	0x84C1
0x024D40	0x84CD
0x024D41	0x84AA
0x024D42	0x849A
0x024D43	0x84B1
0x024D44	0x84D0
0x024D45	0x849D
0x024D46	0x84A7
0x024D47	0x84BB
0x024D48	0x84A2
0x024D49	0x8494
0x024D4A	0x84C7
0x024D4B	0x84CC
0x024D4C	0x849B
0x024D4D	0x84A9
0x024D4E	0x84AF
0x024D4F	0x84A8
0x024D50	0x84D6
0x024D51	0x8498
0x024D52	0x84B6
0x024D53	0x84CF
0x024D54	0x84A0
0x024D55	0x84D7
0x024D56	0x84D4
0x024D57	0x84D2
0x024D58	0x84DB
0x024D59	0x84B0
0x024D5A	0x8491
0x024D5B	0x8661
0x024D5C	0x8733
0x024D5D	0x8723
0x024D5E	0x8728
0x024D5F	0x876B
0x024D60	0x8740
0x024D61	0x872E
0x024D62	0x871E
0x024D63	0x8721
0x024D64	0x8719
0x024D65	0x871B
0x024D66	0x8743
0x024D67	0x872C
0x024D68	0x8741
0x024D69	0x873E
0x024D6A	0x8746
0x024D6B	0x8720
0x024D6C	0x8732
0x024D6D	0x872A
0x024D6E	0x872D
0x024D6F	0x873C
0x024D70	0x8712
0x024D71	0x873A
0x024D72	0x8731
0x024D73	0x8735
0x024D74	0x8742
0x024D75	0x8726
0x024D76	0x8727
0x024D77	0x8738
0x024D78	0x8724
0x024D79	0x871A
0x024D7A	0x8730
0x024D7B	0x8711
0x024D7C	0x88F7
0x024D7D	0x88E7
0x024D7E	0x88F1
0x024E21	0x88F2
0x024E22	0x88FA
0x024E23	0x88FE
0x024E24	0x88EE
0x024E25	0x88FC
0x024E26	0x88F6
0x024E27	0x88FB
0x024E28	0x88F0
0x024E29	0x88EC
0x024E2A	0x88EB
0x024E2B	0x899D
0x024E2C	0x89A1
0x024E2D	0x899F
0x024E2E	0x899E
0x024E2F	0x89E9
0x024E30	0x89EB
0x024E31	0x89E8
0x024E32	0x8AAB
0x024E33	0x8A99
0x024E34	0x8A8B
0x024E35	0x8A92
0x024E36	0x8A8F
0x024E37	0x8A96
0x024E38	0x8C3D
0x024E39	0x8C68
0x024E3A	0x8C69
0x024E3B	0x8CD5
0x024E3C	0x8CCF
0x024E3D	0x8CD7
0x024E3E	0x8D96
0x024E3F	0x8E09
0x024E40	0x8E02
0x024E41	0x8DFF
0x024E42	0x8E0D
0x024E43	0x8DFD
0x024E44	0x8E0A
0x024E45	0x8E03
0x024E46	0x8E07
0x024E47	0x8E06
0x024E48	0x8E05
0x024E49	0x8DFE
0x024E4A	0x8E00
0x024E4B	0x8E04
0x024E4C	0x8F10
0x024E4D	0x8F11
0x024E4E	0x8F0E
0x024E4F	0x8F0D
0x024E50	0x9123
0x024E51	0x911C
0x024E52	0x9120
0x024E53	0x9122
0x024E54	0x911F
0x024E55	0x911D
0x024E56	0x911A
0x024E57	0x9124
0x024E58	0x9121
0x024E59	0x911B
0x024E5A	0x917A
0x024E5B	0x9172
0x024E5C	0x9179
0x024E5D	0x9173
0x024E5E	0x92A5
0x024E5F	0x92A4
0x024E60	0x9276
0x024E61	0x929B
0x024E62	0x927A
0x024E63	0x92A0
0x024E64	0x9294
0x024E65	0x92AA
0x024E66	0x928D
0x024E67	0x92A6
0x024E68	0x929A
0x024E69	0x92AB
0x024E6A	0x9279
0x024E6B	0x9297
0x024E6C	0x927F
0x024E6D	0x92A3
0x024E6E	0x92EE
0x024E6F	0x928E
0x024E70	0x9282
0x024E71	0x9295
0x024E72	0x92A2
0x024E73	0x927D
0x024E74	0x9288
0x024E75	0x92A1
0x024E76	0x928A
0x024E77	0x9286
0x024E78	0x928C
0x024E79	0x9299
0x024E7A	0x92A7
0x024E7B	0x927E
0x024E7C	0x9287
0x024E7D	0x92A9
0x024E7E	0x929D
0x024F21	0x928B
0x024F22	0x922D
0x024F23	0x969E
0x024F24	0x96A1
0x024F25	0x96FF
0x024F26	0x9758
0x024F27	0x977D
0x024F28	0x977A
0x024F29	0x977E
0x024F2A	0x9783
0x024F2B	0x9780
0x024F2C	0x9782
0x024F2D	0x977B
0x024F2E	0x9784
0x024F2F	0x9781
0x024F30	0x977F
0x024F31	0x97CE
0x024F32	0x97CD
0x024F33	0x9816
0x024F34	0x98AD
0x024F35	0x98AE
0x024F36	0x9902
0x024F37	0x9900
0x024F38	0x9907
0x024F39	0x999D
0x024F3A	0x999C
0x024F3B	0x99C3
0x024F3C	0x99B9
0x024F3D	0x99BB
0x024F3E	0x99BA
0x024F3F	0x99C2
0x024F40	0x99BD
0x024F41	0x99C7
0x024F42	0x9AB1
0x024F43	0x9AE3
0x024F44	0x9AE7
0x024F45	0x9B3E
0x024F46	0x9B3F
0x024F47	0x9B60
0x024F48	0x9B61
0x024F49	0x9B5F
0x024F4A	0x9CF1
0x024F4B	0x9CF2
0x024F4C	0x9CF5
0x024F4D	0x9EA7
0x024F4E	0x50FF
0x024F4F	0x5103
0x024F50	0x5130
0x024F51	0x50F8
0x024F52	0x5106
0x024F53	0x5107
0x024F54	0x50F6
0x024F55	0x50FE
0x024F56	0x510B
0x024F57	0x510C
0x024F58	0x50FD
0x024F59	0x510A
0x024F5A	0x528B
0x024F5B	0x528C
0x024F5C	0x52F1
0x024F5D	0x52EF
0x024F5E	0x5648
0x024F5F	0x5642
0x024F60	0x564C
0x024F61	0x5635
0x024F62	0x5641
0x024F63	0x564A
0x024F64	0x5649
0x024F65	0x5646
0x024F66	0x5658
0x024F67	0x565A
0x024F68	0x5640
0x024F69	0x5633
0x024F6A	0x563D
0x024F6B	0x562C
0x024F6C	0x563E
0x024F6D	0x5638
0x024F6E	0x562A
0x024F6F	0x563A
0x024F70	0x571A
0x024F71	0x58AB
0x024F72	0x589D
0x024F73	0x58B1
0x024F74	0x58A0
0x024F75	0x58A3
0x024F76	0x58AF
0x024F77	0x58AC
0x024F78	0x58A5
0x024F79	0x58A1
0x024F7A	0x58FF
0x024F7B	0x5AFF
0x024F7C	0x5AF4
0x024F7D	0x5AFD
0x024F7E	0x5AF7
0x025021	0x5AF6
0x025022	0x5B03
0x025023	0x5AF8
0x025024	0x5B02
0x025025	0x5AF9
0x025026	0x5B01
0x025027	0x5B07
0x025028	0x5B05
0x025029	0x5B0F
0x02502A	0x5C67
0x02502B	0x5D99
0x02502C	0x5D97
0x02502D	0x5D9F
0x02502E	0x5D92
0x02502F	0x5DA2
0x025030	0x5D93
0x025031	0x5D95
0x025032	0x5DA0
0x025033	0x5D9C
0x025034	0x5DA1
0x025035	0x5D9A
0x025036	0x5D9E
0x025037	0x5E69
0x025038	0x5E5D
0x025039	0x5E60
0x02503A	0x5E5C
0x02503B	0x7DF3
0x02503C	0x5EDB
0x02503D	0x5EDE
0x02503E	0x5EE1
0x02503F	0x5F49
0x025040	0x5FB2
0x025041	0x618B
0x025042	0x6183
0x025043	0x6179
0x025044	0x61B1
0x025045	0x61B0
0x025046	0x61A2
0x025047	0x6189
0x025048	0x619B
0x025049	0x6193
0x02504A	0x61AF
0x02504B	0x61AD
0x02504C	0x619F
0x02504D	0x6192
0x02504E	0x61AA
0x02504F	0x61A1
0x025050	0x618D
0x025051	0x6166
0x025052	0x61B3
0x025053	0x622D
0x025054	0x646E
0x025055	0x6470
0x025056	0x6496
0x025057	0x64A0
0x025058	0x6485
0x025059	0x6497
0x02505A	0x649C
0x02505B	0x648F
0x02505C	0x648B
0x02505D	0x648A
0x02505E	0x648C
0x02505F	0x64A3
0x025060	0x649F
0x025061	0x6468
0x025062	0x64B1
0x025063	0x6498
0x025064	0x6576
0x025065	0x657A
0x025066	0x6579
0x025067	0x657B
0x025068	0x65B2
0x025069	0x65B3
0x02506A	0x66B5
0x02506B	0x66B0
0x02506C	0x66A9
0x02506D	0x66B2
0x02506E	0x66B7
0x02506F	0x66AA
0x025070	0x66AF
0x025071	0x6A00
0x025072	0x6A06
0x025073	0x6A17
0x025074	0x69E5
0x025075	0x69F8
0x025076	0x6A15
0x025077	0x69F1
0x025078	0x69E4
0x025079	0x6A20
0x02507A	0x69FF
0x02507B	0x69EC
0x02507C	0x69E2
0x02507D	0x6A1B
0x02507E	0x6A1D
0x025121	0x69FE
0x025122	0x6A27
0x025123	0x69F2
0x025124	0x69EE
0x025125	0x6A14
0x025126	0x69F7
0x025127	0x69E7
0x025128	0x6A40
0x025129	0x6A08
0x02512A	0x69E6
0x02512B	0x69FB
0x02512C	0x6A0D
0x02512D	0x69FC
0x02512E	0x69EB
0x02512F	0x6A09
0x025130	0x6A04
0x025131	0x6A18
0x025132	0x6A25
0x025133	0x6A0F
0x025134	0x69F6
0x025135	0x6A26
0x025136	0x6A07
0x025137	0x69F4
0x025138	0x6A16
0x025139	0x6B51
0x02513A	0x6BA5
0x02513B	0x6BA3
0x02513C	0x6BA2
0x02513D	0x6BA6
0x02513E	0x6C01
0x02513F	0x6C00
0x025140	0x6BFF
0x025141	0x6C02
0x025142	0x6F41
0x025143	0x6F26
0x025144	0x6F7E
0x025145	0x6F87
0x025146	0x6FC6
0x025147	0x6F92
0x025148	0x6F8D
0x025149	0x6F89
0x02514A	0x6F8C
0x02514B	0x6F62
0x02514C	0x6F4F
0x02514D	0x6F85
0x02514E	0x6F5A
0x02514F	0x6F96
0x025150	0x6F76
0x025151	0x6F6C
0x025152	0x6F82
0x025153	0x6F55
0x025154	0x6F72
0x025155	0x6F52
0x025156	0x6F50
0x025157	0x6F57
0x025158	0x6F94
0x025159	0x6F93
0x02515A	0x6F5D
0x02515B	0x6F00
0x02515C	0x6F61
0x02515D	0x6F6B
0x02515E	0x6F7D
0x02515F	0x6F67
0x025160	0x6F90
0x025161	0x6F53
0x025162	0x6F8B
0x025163	0x6F69
0x025164	0x6F7F
0x025165	0x6F95
0x025166	0x6F63
0x025167	0x6F77
0x025168	0x6F6A
0x025169	0x6F7B
0x02516A	0x71B2
0x02516B	0x71AF
0x02516C	0x719B
0x02516D	0x71B0
0x02516E	0x71A0
0x02516F	0x719A
0x025170	0x71A9
0x025171	0x71B5
0x025172	0x719D
0x025173	0x71A5
0x025174	0x719E
0x025175	0x71A4
0x025176	0x71A1
0x025177	0x71AA
0x025178	0x719C
0x025179	0x71A7
0x02517A	0x71B3
0x02517B	0x7298
0x02517C	0x729A
0x02517D	0x7358
0x02517E	0x7352
0x025221	0x735E
0x025222	0x735F
0x025223	0x7360
0x025224	0x735D
0x025225	0x735B
0x025226	0x7361
0x025227	0x735A
0x025228	0x7359
0x025229	0x7362
0x02522A	0x7487
0x02522B	0x7489
0x02522C	0x748A
0x02522D	0x7486
0x02522E	0x7481
0x02522F	0x747D
0x025230	0x7485
0x025231	0x7488
0x025232	0x747C
0x025233	0x7479
0x025234	0x7508
0x025235	0x7507
0x025236	0x757E
0x025237	0x7625
0x025238	0x761E
0x025239	0x7619
0x02523A	0x761D
0x02523B	0x761C
0x02523C	0x7623
0x02523D	0x761A
0x02523E	0x7628
0x02523F	0x761B
0x025240	0x769C
0x025241	0x769D
0x025242	0x769E
0x025243	0x769B
0x025244	0x778D
0x025245	0x778F
0x025246	0x7789
0x025247	0x7788
0x025248	0x78CD
0x025249	0x78BB
0x02524A	0x78CF
0x02524B	0x78CC
0x02524C	0x78D1
0x02524D	0x78CE
0x02524E	0x78D4
0x02524F	0x78C8
0x025250	0x78C3
0x025251	0x78C4
0x025252	0x78C9
0x025253	0x799A
0x025254	0x79A1
0x025255	0x79A0
0x025256	0x799C
0x025257	0x79A2
0x025258	0x799B
0x025259	0x6B76
0x02525A	0x7A39
0x02525B	0x7AB2
0x02525C	0x7AB4
0x02525D	0x7AB3
0x02525E	0x7BB7
0x02525F	0x7BCB
0x025260	0x7BBE
0x025261	0x7BAC
0x025262	0x7BCE
0x025263	0x7BAF
0x025264	0x7BB9
0x025265	0x7BCA
0x025266	0x7BB5
0x025267	0x7CC5
0x025268	0x7CC8
0x025269	0x7CCC
0x02526A	0x7CCB
0x02526B	0x7DF7
0x02526C	0x7DDB
0x02526D	0x7DEA
0x02526E	0x7DE7
0x02526F	0x7DD7
0x025270	0x7DE1
0x025271	0x7E03
0x025272	0x7DFA
0x025273	0x7DE6
0x025274	0x7DF6
0x025275	0x7DF1
0x025276	0x7DF0
0x025277	0x7DEE
0x025278	0x7DDF
0x025279	0x7F76
0x02527A	0x7FAC
0x02527B	0x7FB0
0x02527C	0x7FAD
0x02527D	0x7FED
0x02527E	0x7FEB
0x025321	0x7FEA
0x025322	0x7FEC
0x025323	0x7FE6
0x025324	0x7FE8
0x025325	0x8064
0x025326	0x8067
0x025327	0x81A3
0x025328	0x819F
0x025329	0x819E
0x02532A	0x8195
0x02532B	0x81A2
0x02532C	0x8199
0x02532D	0x8197
0x02532E	0x8216
0x02532F	0x824F
0x025330	0x8253
0x025331	0x8252
0x025332	0x8250
0x025333	0x824E
0x025334	0x8251
0x025335	0x8524
0x025336	0x853B
0x025337	0x850F
0x025338	0x8500
0x025339	0x8529
0x02533A	0x850E
0x02533B	0x8509
0x02533C	0x850D
0x02533D	0x851F
0x02533E	0x850A
0x02533F	0x8527
0x025340	0x851C
0x025341	0x84FB
0x025342	0x852B
0x025343	0x84FA
0x025344	0x8508
0x025345	0x850C
0x025346	0x84F4
0x025347	0x852A
0x025348	0x84F2
0x025349	0x8515
0x02534A	0x84F7
0x02534B	0x84EB
0x02534C	0x84F3
0x02534D	0x84FC
0x02534E	0x8512
0x02534F	0x84EA
0x025350	0x84E9
0x025351	0x8516
0x025352	0x84FE
0x025353	0x8528
0x025354	0x851D
0x025355	0x852E
0x025356	0x8502
0x025357	0x84FD
